INCOME,AGE,COW,SCHL,MAR,RAC1P,SEX,DREM,DPHY,DEAR,DEYE,WAOB,ST,PUMA
0,54,0,17,0,3,1,0,0,0,0,24,3,28
0,30,0,17,0,3,0,0,0,0,0,31,3,28
0,30,5,19,0,3,1,0,0,0,0,39,3,28
0,36,0,19,4,3,1,0,0,0,0,39,3,28
1,52,5,17,4,3,0,0,0,0,0,39,3,28
0,79,0,15,0,0,1,0,0,0,0,12,0,28
1,52,0,9,0,0,0,0,0,0,0,49,0,28
0,58,4,17,2,0,0,0,0,0,0,39,0,28
0,64,0,15,1,0,1,0,0,0,0,39,0,28
0,45,0,15,2,0,0,0,0,0,0,31,0,28
0,57,5,13,0,0,0,0,0,0,0,55,0,28
0,55,7,15,0,2,1,0,0,0,0,24,0,28
0,19,0,13,4,4,1,0,0,0,0,30,0,28
0,27,0,0,4,4,0,0,0,0,0,35,0,28
0,30,0,19,0,0,1,0,0,0,0,15,0,28
0,27,3,19,0,0,0,0,0,0,0,3,2,28
0,32,0,15,4,1,0,0,0,0,0,19,0,28
0,18,0,15,4,0,1,0,0,0,0,31,0,28
0,18,0,15,4,0,1,0,0,0,0,24,0,28
1,49,5,17,0,0,0,0,0,0,0,45,0,28
0,49,0,15,0,0,1,0,0,0,0,39,4,28
0,58,0,16,2,0,0,0,0,0,0,39,0,28
0,42,2,17,0,0,0,0,0,0,0,39,0,28
0,18,0,12,4,0,0,0,0,0,0,11,0,28
0,61,6,15,2,0,1,0,0,0,0,72,0,28
1,42,4,19,0,0,0,0,0,0,0,70,0,28
0,16,0,12,4,6,0,0,0,0,0,15,0,28
0,27,0,11,4,0,1,0,0,0,0,24,0,28
0,27,0,13,4,0,0,0,0,0,0,36,2,28
1,49,0,8,0,0,0,0,0,0,0,39,2,28
0,30,3,19,4,0,1,0,0,0,0,39,0,28
0,27,0,18,2,0,0,0,0,0,0,91,0,28
0,72,0,15,2,0,1,0,0,0,0,39,0,28
0,39,0,17,0,3,1,0,0,0,0,39,3,28
0,16,2,15,4,6,1,0,0,0,0,12,1,28
0,26,0,17,4,1,1,0,0,0,0,39,0,28
0,30,0,15,0,0,0,0,0,0,0,65,0,28
0,27,0,19,0,0,1,0,0,0,0,39,0,28
0,39,0,19,4,0,1,0,0,0,0,24,0,28
0,24,0,19,4,1,0,0,0,0,0,35,0,28
1,60,2,17,2,0,1,0,0,0,0,39,0,28
1,70,0,19,4,1,1,0,1,0,0,39,0,28
0,39,3,15,2,0,1,0,0,0,0,39,0,28
0,60,0,16,0,1,0,0,0,1,0,39,0,28
0,60,3,17,0,1,1,0,0,0,0,39,0,28
0,36,2,19,0,0,0,0,0,0,0,39,0,28
1,49,0,19,0,0,1,0,0,0,0,39,0,28
0,32,0,17,4,0,1,0,0,0,0,39,0,28
0,35,0,12,4,0,0,0,0,0,0,49,0,28
0,60,0,15,3,0,0,0,0,0,0,30,0,28
0,22,0,17,4,0,1,0,0,0,0,19,0,28
1,58,4,21,2,1,1,0,1,0,0,39,0,28
1,64,0,17,0,0,0,0,0,0,1,39,0,28
0,26,0,18,0,4,1,0,0,0,0,39,0,28
0,29,0,18,0,4,0,0,0,0,0,39,2,28
0,67,0,9,3,0,0,0,0,0,0,39,2,28
0,58,0,13,2,0,0,0,0,0,0,35,0,28
0,39,5,21,0,0,1,0,0,0,0,18,6,28
0,39,0,19,0,0,0,0,0,0,0,55,0,28
1,47,0,17,0,0,0,0,0,0,0,55,0,28
0,45,5,17,0,4,1,0,0,0,0,19,2,28
0,24,0,17,4,0,0,0,0,0,0,19,0,28
1,58,0,22,0,4,0,0,0,0,0,45,2,28
0,54,5,22,0,4,1,0,0,0,0,30,2,28
0,64,0,19,0,0,1,0,0,0,0,39,0,28
0,66,6,17,0,0,0,0,0,0,0,39,0,28
0,52,6,22,0,3,0,0,0,0,0,60,3,28
0,42,0,19,0,3,1,0,0,0,0,60,3,28
0,67,0,8,2,4,0,0,0,0,0,39,2,28
0,60,0,15,0,0,0,0,0,0,0,39,0,28
0,70,0,19,0,3,1,0,0,0,0,31,3,28
0,93,0,15,1,0,1,1,1,0,0,22,0,28
0,27,0,21,0,0,0,0,0,0,0,35,4,28
0,27,0,19,0,0,1,0,0,0,0,39,4,28
0,52,5,6,0,0,0,0,0,0,0,39,2,28
0,24,5,17,4,0,0,0,0,0,0,35,0,28
0,21,0,16,4,0,1,0,0,0,0,21,0,28
0,52,2,21,2,1,1,0,0,0,0,39,0,28
0,54,2,19,2,1,0,0,0,0,0,49,0,28
0,30,0,19,4,1,1,0,0,0,0,39,0,28
0,36,5,21,4,2,1,0,0,0,0,70,0,28
0,33,5,16,4,0,0,0,0,0,0,19,0,28
0,27,0,15,4,6,1,0,0,0,0,39,0,28
0,32,0,11,4,0,1,0,0,0,0,30,0,28
0,24,0,13,4,0,0,0,0,0,0,39,0,28
1,42,0,19,4,0,0,0,0,0,0,60,0,28
1,29,5,15,2,4,1,0,0,0,0,70,2,28
1,47,3,22,0,0,1,0,0,0,0,39,0,28
1,49,1,21,0,0,0,0,0,0,0,38,0,28
0,64,2,17,0,0,0,0,1,0,0,39,0,28
0,33,6,19,2,3,1,0,0,0,0,30,3,28
1,36,0,22,0,0,0,0,0,0,0,48,0,28
0,39,0,19,0,0,1,0,0,0,0,48,0,28
1,52,1,21,2,0,1,0,0,0,0,49,0,28
0,21,1,19,4,0,1,0,0,0,0,15,0,28
0,16,1,11,4,0,0,0,0,0,0,6,0,28
0,41,0,18,4,1,0,0,0,0,0,39,0,28
0,61,1,19,0,0,1,0,0,0,0,45,0,28
0,63,1,17,0,0,0,0,0,0,0,1,0,28
0,42,0,17,2,6,1,0,0,0,0,67,0,28
0,19,0,17,4,6,1,0,0,0,0,35,0,28
0,18,0,15,4,6,1,0,0,0,0,35,0,28
0,30,0,17,4,0,1,0,0,0,0,27,0,28
0,21,0,15,4,6,1,0,0,0,0,31,0,28
0,30,6,13,0,4,0,0,0,0,0,39,2,28
0,30,0,15,0,4,1,0,0,0,0,70,2,28
0,54,6,11,0,4,0,0,0,0,0,39,2,28
0,38,0,19,4,0,1,0,0,0,0,39,0,28
0,44,3,15,2,6,0,0,0,0,0,30,0,28
1,48,0,17,2,0,0,0,0,0,0,49,4,28
0,36,3,15,0,1,1,0,0,0,0,39,0,28
0,42,5,17,0,1,0,0,0,0,0,48,0,28
0,22,4,17,4,4,0,0,0,0,0,60,2,28
0,21,4,15,4,4,0,0,0,0,0,39,2,28
0,55,4,0,0,4,0,0,0,0,0,39,2,28
0,54,0,15,0,3,1,0,0,0,0,30,3,28
0,24,0,15,4,3,0,0,0,0,0,30,0,28
0,41,0,15,0,0,0,0,1,0,0,39,4,28
0,39,0,15,0,0,1,0,0,0,0,39,4,28
0,19,0,15,4,0,0,0,0,0,0,24,4,28
0,57,2,19,2,0,1,0,0,0,0,39,0,28
1,57,6,16,0,0,0,0,0,0,0,49,0,28
0,55,5,17,0,0,1,0,0,0,0,49,6,28
0,36,0,18,4,0,0,0,0,0,0,60,0,28
0,70,6,17,2,0,1,0,0,0,0,7,2,28
0,67,0,17,2,6,1,0,0,0,0,39,3,28
1,35,0,19,4,0,0,0,0,0,0,48,0,28
0,54,2,15,0,1,0,0,0,0,0,39,0,28
0,54,0,12,0,1,1,0,0,0,0,39,0,28
0,61,0,17,4,0,1,0,0,0,0,39,0,28
1,44,0,17,2,0,0,0,0,0,0,49,0,28
0,18,0,15,2,0,0,0,0,0,0,39,0,28
0,52,0,13,2,4,1,0,0,0,0,39,2,28
0,38,0,11,2,0,1,0,0,0,0,39,2,28
0,21,0,11,4,0,0,0,0,0,0,19,2,28
0,44,0,15,4,0,0,0,0,0,0,39,2,28
1,45,5,21,4,1,0,0,0,0,0,39,0,28
0,44,0,21,4,0,0,0,0,0,0,39,0,28
1,49,5,19,0,0,0,0,0,0,0,9,0,28
1,49,0,19,0,0,1,0,0,0,0,9,0,28
0,18,0,13,4,0,0,0,0,0,0,7,0,28
0,49,0,16,4,0,0,0,0,0,0,19,0,28
0,41,0,11,2,0,1,1,0,0,0,39,2,28
0,64,3,18,2,0,1,0,0,0,0,39,0,28
1,35,0,18,2,0,1,0,0,0,0,60,0,28
0,32,0,18,0,0,0,0,0,0,0,39,0,28
0,30,0,17,0,0,1,0,0,0,0,39,0,28
0,36,5,17,4,0,0,0,0,0,0,36,0,28
0,22,0,19,4,0,1,0,0,0,0,39,0,28
0,63,0,17,0,0,0,0,0,0,0,39,0,28
0,61,0,13,0,0,1,0,0,0,0,39,2,28
1,67,5,21,2,0,0,0,0,0,0,19,0,28
0,51,5,11,0,0,0,0,0,0,0,39,0,28
0,47,0,19,0,3,1,0,0,0,0,39,0,28
0,45,0,15,2,0,0,0,0,0,0,39,0,28
0,30,0,15,0,0,0,0,0,0,0,39,0,28
0,52,5,15,0,4,0,0,0,0,0,39,2,28
0,48,0,15,0,4,1,0,0,0,0,39,2,28
1,60,0,19,2,0,1,0,0,0,0,39,0,28
0,30,0,18,4,0,0,0,0,0,0,49,0,28
1,39,5,19,0,3,0,0,0,0,0,39,3,28
0,39,0,15,0,3,1,0,0,0,0,39,3,28
0,29,0,17,2,6,1,0,0,0,0,35,0,28
0,32,5,17,0,6,0,0,0,0,0,7,0,28
0,45,0,11,0,0,1,0,0,0,0,39,0,28
1,51,0,12,0,0,0,0,0,0,0,49,0,28
0,30,0,12,0,0,0,0,0,0,0,24,0,28
0,47,0,9,2,0,1,0,0,0,0,39,2,28
0,52,0,15,0,0,0,0,0,0,0,39,0,28
0,55,6,22,2,0,0,0,0,0,0,49,0,28
0,45,2,17,0,3,0,0,0,0,0,39,3,28
0,45,0,17,0,3,1,0,0,0,0,79,3,28
0,24,0,18,4,3,1,0,0,0,0,79,0,28
0,63,5,19,0,0,0,0,0,1,0,38,2,28
0,27,0,17,4,0,1,0,0,0,0,39,0,28
0,38,5,15,2,0,1,0,0,0,0,9,0,28
0,19,0,15,4,0,1,0,0,0,0,30,0,28
0,26,0,15,4,0,0,0,0,0,0,30,0,28
0,67,0,19,0,0,0,0,0,0,0,39,0,28
0,58,6,15,0,3,0,0,0,0,0,39,3,28
0,21,0,17,4,3,1,0,0,0,0,39,0,28
1,55,1,21,4,0,0,0,0,0,0,39,0,28
0,47,5,17,2,0,1,0,0,0,0,49,0,28
0,73,0,15,0,0,0,0,0,0,0,39,2,28
0,33,0,12,0,0,0,0,0,0,0,55,2,28
0,33,0,15,2,0,1,0,0,0,0,39,2,28
0,29,0,15,4,4,0,0,0,0,0,39,0,28
0,30,0,15,4,4,0,0,0,0,0,39,0,28
0,30,0,17,2,6,1,1,0,0,0,24,0,28
0,39,0,12,4,0,1,0,0,0,0,39,2,28
0,42,0,15,2,0,0,0,0,0,0,39,2,28
0,19,0,12,4,0,0,0,0,0,0,24,0,28
0,30,4,17,0,4,0,0,0,0,0,49,4,28
0,27,4,19,0,4,1,0,0,0,0,49,1,28
0,51,0,13,0,4,0,0,0,0,0,24,2,28
0,41,0,21,0,4,1,0,0,0,0,38,2,28
0,30,5,19,4,0,0,0,0,0,0,70,2,28
1,48,5,15,0,0,0,0,0,0,0,39,0,28
1,49,5,19,4,0,1,0,0,0,0,39,7,28
0,19,5,15,4,0,1,0,0,0,0,9,0,28
0,33,0,17,0,0,1,0,0,0,0,39,0,28
0,41,0,16,0,2,0,0,0,0,0,39,0,28
0,41,0,19,2,0,0,0,0,0,0,39,5,28
0,70,0,15,1,0,0,0,0,0,0,39,0,28
0,36,0,17,4,0,1,0,0,0,0,39,0,28
0,24,0,15,4,0,0,0,0,0,0,39,0,28
0,54,0,13,0,0,1,0,0,0,0,39,0,28
0,61,3,21,0,0,0,0,0,0,0,49,0,28
1,48,0,18,0,0,1,0,0,0,0,39,0,28
1,48,2,15,0,0,0,0,0,0,0,39,0,28
0,19,0,15,4,0,0,1,0,0,0,24,0,28
0,35,5,17,4,0,0,0,0,0,0,48,0,28
0,36,5,17,0,0,0,0,0,0,0,39,0,28
0,35,0,18,0,0,1,0,0,0,0,39,0,28
0,35,0,16,4,0,0,0,0,0,0,39,2,28
0,33,0,19,4,0,0,0,0,0,0,36,2,28
1,58,0,17,4,0,0,0,0,0,0,48,0,28
0,60,0,17,0,0,0,0,1,0,0,36,0,28
0,54,2,17,0,0,1,0,0,1,0,39,0,28
0,41,0,15,0,0,0,0,0,0,0,39,0,28
0,39,2,18,0,0,1,0,0,0,0,39,0,28
0,35,0,13,0,0,0,0,0,0,0,39,0,28
0,36,0,15,0,0,1,0,0,0,0,39,0,28
0,61,5,21,2,0,1,0,0,0,0,30,0,28
0,66,0,15,1,0,1,0,0,0,0,9,0,28
0,58,0,11,0,4,0,0,0,0,0,39,2,28
0,54,0,12,0,4,1,0,0,0,0,39,2,28
0,33,0,15,4,4,0,0,0,0,0,24,0,28
0,30,0,11,3,4,0,0,0,0,0,39,0,28
0,49,0,15,4,4,0,0,0,0,0,45,2,28
0,39,0,17,0,3,1,0,0,0,0,39,3,28
0,39,0,19,0,3,0,0,0,0,0,39,3,28
0,21,0,17,4,3,0,0,0,0,0,39,3,28
1,73,6,19,1,3,1,0,0,0,0,31,3,28
0,26,0,17,4,0,0,0,0,0,0,36,0,28
0,35,0,17,4,1,0,0,0,0,0,39,0,28
0,27,0,12,3,0,1,0,0,0,0,35,2,28
0,67,0,15,0,0,0,0,0,1,0,39,0,28
0,48,0,15,2,0,1,0,0,0,0,39,0,28
0,22,0,15,4,0,0,0,0,0,0,39,0,28
0,38,1,21,0,0,1,0,0,0,0,36,0,28
0,45,2,17,0,0,0,0,0,0,0,39,0,28
0,47,0,15,2,0,1,0,0,0,0,39,6,28
1,49,0,17,0,3,0,0,0,0,0,49,3,28
0,48,0,19,0,3,1,0,0,0,0,39,3,28
0,19,0,17,4,3,0,0,0,0,0,30,0,28
0,18,0,12,4,3,0,0,0,0,0,9,0,28
0,58,0,13,2,1,0,0,1,0,0,48,5,28
0,26,0,13,4,1,0,0,0,0,0,39,0,28
0,51,0,8,0,4,1,0,0,0,0,44,2,28
0,52,0,15,0,4,0,0,0,0,0,39,2,28
0,24,0,19,4,4,0,0,0,0,0,30,0,28
0,61,0,21,2,0,0,0,0,0,0,44,0,28
0,33,0,17,4,0,1,0,0,0,0,39,0,28
1,64,0,19,0,0,0,0,0,0,0,30,0,28
1,55,0,19,0,0,1,0,0,0,0,35,0,28
1,36,6,21,0,6,1,0,0,0,0,45,0,28
0,73,0,17,1,0,1,0,0,0,0,15,0,28
0,41,0,17,0,4,0,0,0,0,0,39,0,28
0,64,0,17,1,0,1,0,1,0,0,39,0,28
0,29,0,17,4,4,1,0,0,0,0,39,2,28
0,41,0,19,4,6,1,0,0,0,0,55,3,28
0,61,0,19,0,0,0,0,0,0,0,39,0,28
0,57,0,19,2,0,1,0,0,0,0,39,0,28
0,30,0,17,4,0,1,0,0,0,0,39,0,28
0,27,0,21,4,0,0,0,0,0,0,39,0,28
0,36,0,17,0,4,1,0,0,0,0,4,0,28
0,54,0,17,0,3,0,0,0,0,0,42,3,28
0,35,0,15,0,3,1,0,0,0,0,36,3,28
0,19,0,17,4,3,1,0,0,0,0,24,0,28
0,39,0,16,2,0,0,0,0,0,0,39,0,28
0,51,0,16,0,3,1,0,0,0,0,39,3,28
0,49,1,17,0,0,0,0,0,1,0,39,0,28
0,18,0,15,4,0,1,0,0,0,0,39,0,28
0,41,0,16,0,4,0,0,0,0,0,39,2,28
0,27,0,18,4,0,1,0,0,0,0,24,0,28
0,60,5,16,4,0,0,0,0,0,0,30,0,28
0,54,0,15,2,6,1,0,0,0,0,39,0,28
0,29,0,17,0,0,0,0,0,0,0,45,0,28
0,61,0,21,0,3,1,0,0,0,0,3,3,28
0,67,2,17,1,1,1,0,1,0,0,39,0,28
0,42,2,17,2,0,0,0,0,0,0,35,0,28
1,48,0,17,0,0,0,0,0,0,0,45,0,28
0,38,3,16,4,0,0,0,0,0,0,39,0,28
0,75,0,17,2,0,1,0,0,0,0,38,0,28
0,26,0,21,4,0,1,0,0,0,0,3,0,28
0,44,0,12,2,4,0,0,0,0,0,39,0,28
0,36,0,12,0,4,1,0,0,0,0,39,0,28
0,36,0,12,0,4,0,0,0,0,0,39,0,28
1,67,0,19,0,0,0,0,0,0,0,39,0,28
0,39,0,18,4,1,0,0,0,0,0,27,5,28
0,41,2,19,0,0,0,0,0,0,0,39,0,28
0,42,6,21,0,0,1,0,0,0,0,55,0,28
0,51,5,15,4,0,0,0,1,0,0,18,0,28
0,32,2,23,0,0,0,0,0,0,0,39,0,28
0,49,0,17,0,0,1,0,0,0,0,30,0,28
0,55,0,17,0,0,0,0,0,0,0,49,0,28
0,19,0,15,4,0,0,0,0,0,0,39,0,28
0,16,0,12,4,0,0,0,0,0,0,15,0,28
0,24,0,19,4,0,0,0,0,0,0,65,0,28
0,22,0,15,4,0,0,0,0,0,0,39,0,28
0,39,0,13,4,0,0,0,0,0,0,39,0,28
0,36,1,18,4,0,1,0,0,0,0,36,0,28
0,39,7,15,0,0,0,0,0,0,0,39,2,28
1,45,0,21,0,0,0,0,0,0,0,55,0,28
0,49,0,17,0,0,1,0,0,0,0,19,0,28
0,58,5,15,0,2,0,1,1,0,0,39,0,28
0,33,5,19,4,2,1,0,0,0,0,19,0,28
0,36,0,21,0,0,0,0,0,0,0,39,3,28
0,35,0,18,0,0,1,0,0,0,0,39,3,28
0,36,0,17,4,0,0,0,0,0,0,49,0,28
0,30,0,15,0,0,1,0,0,0,0,39,0,28
0,42,0,17,0,1,0,0,0,0,0,39,0,28
0,67,0,13,0,0,0,0,0,0,0,39,0,28
0,30,0,21,0,0,1,0,0,0,0,39,0,28
0,33,0,17,0,0,0,0,0,0,0,39,0,28
0,33,0,19,0,3,0,0,0,0,0,39,3,28
0,35,0,19,0,3,1,0,0,0,0,49,3,28
0,41,0,16,4,0,0,0,0,0,0,30,2,28
0,48,6,15,0,0,0,0,0,0,0,65,0,28
0,21,0,15,4,4,0,0,0,0,0,35,2,28
0,19,0,12,4,0,1,0,0,0,0,35,0,28
0,35,0,13,2,4,1,0,0,0,0,39,2,28
0,29,0,17,0,0,1,0,0,0,0,39,0,28
0,30,1,19,0,0,0,0,0,0,0,39,0,28
0,58,0,17,0,1,0,0,0,0,0,39,0,28
0,58,6,19,0,3,1,0,0,0,0,39,3,28
0,49,6,16,0,0,1,0,0,0,0,49,0,28
1,52,2,19,0,3,0,0,0,0,0,39,5,28
1,52,0,19,0,3,1,0,0,0,0,19,5,28
1,58,1,21,2,0,0,0,0,0,0,39,0,28
0,30,2,21,4,0,0,0,0,0,0,39,0,28
1,32,0,22,0,0,0,0,0,0,0,39,0,28
0,30,0,21,0,0,1,0,0,0,0,4,0,28
0,45,0,19,0,0,0,0,0,0,0,49,0,28
0,48,0,19,0,0,1,0,0,0,0,39,0,28
0,66,5,15,0,0,1,0,0,0,0,12,0,28
0,67,0,17,0,0,1,0,0,0,0,30,0,28
0,38,0,16,2,4,0,0,0,0,0,39,0,28
0,61,0,19,1,0,1,0,0,0,0,15,0,28
0,27,0,15,4,0,0,0,0,0,0,39,0,28
0,22,0,15,4,0,1,0,0,0,0,24,0,28
0,42,0,19,0,0,1,1,0,0,0,45,2,28
0,27,0,17,0,0,0,0,0,0,0,30,3,28
0,24,0,19,4,1,0,0,0,0,0,60,0,28
0,26,6,15,4,1,0,0,0,0,0,30,0,28
0,24,0,15,4,1,0,0,0,0,0,39,0,28
0,45,0,15,0,0,0,0,0,0,0,39,2,28
1,47,0,17,0,0,1,0,0,0,0,39,0,28
0,55,0,17,0,0,0,0,0,0,0,39,0,28
0,33,0,18,4,4,0,0,0,0,0,39,4,28
0,39,5,17,4,0,1,0,0,0,0,24,0,28
0,55,0,15,0,1,0,0,0,0,0,99,0,28
0,27,0,15,0,4,0,0,0,0,0,39,0,28
0,57,0,0,3,4,1,0,0,0,0,39,2,28
1,67,0,18,0,4,0,0,0,0,0,39,2,28
0,41,0,13,0,4,0,0,0,0,0,39,2,28
0,55,0,17,2,0,0,0,0,0,0,39,0,28
0,55,0,15,2,0,0,0,0,0,0,39,0,28
0,44,0,17,2,0,1,0,0,0,0,39,0,28
0,55,0,19,0,3,0,0,0,0,0,39,3,28
0,52,4,19,0,3,1,0,0,0,0,39,3,28
0,21,0,12,0,0,1,0,0,0,0,19,0,28
0,24,0,15,0,0,0,0,0,0,0,39,0,28
1,70,5,17,2,0,0,0,0,0,0,65,0,28
0,49,4,15,0,6,0,0,0,0,0,39,0,28
0,39,0,18,0,6,1,0,0,0,0,39,0,28
1,49,0,21,0,3,1,0,0,0,0,49,3,28
0,58,0,19,0,3,0,0,0,0,0,30,3,28
0,30,3,21,0,0,0,0,0,0,0,49,0,28
0,30,2,19,0,0,1,0,0,0,0,49,0,28
0,36,0,17,4,0,1,0,0,0,0,49,0,28
0,21,0,15,4,4,0,0,0,0,0,39,0,28
0,33,2,15,2,4,0,0,0,0,0,39,2,28
0,32,0,4,4,4,0,0,0,0,0,30,2,28
0,72,0,15,0,0,1,0,0,0,0,24,0,28
0,51,0,15,1,0,1,0,0,0,0,35,0,28
0,30,0,15,4,0,0,0,0,0,0,24,0,28
0,39,0,15,2,0,1,0,0,0,0,7,0,28
0,32,2,19,4,0,0,0,0,0,0,39,0,28
0,60,0,17,2,0,1,0,0,0,0,39,0,28
0,39,5,18,2,0,1,0,0,0,0,35,0,28
0,38,5,16,4,4,0,0,0,0,0,60,0,28
0,55,2,16,0,3,0,0,0,0,0,49,3,28
0,52,0,19,0,3,1,0,0,0,0,48,3,28
1,39,2,19,4,4,0,0,0,0,0,45,0,28
0,41,0,19,4,4,1,0,0,0,0,39,0,28
0,24,2,17,4,4,0,0,0,0,0,39,0,28
0,24,2,17,4,0,1,0,0,0,0,39,0,28
0,41,4,17,0,1,0,0,0,0,0,39,0,28
0,45,0,18,0,3,1,0,0,0,0,49,3,28
0,19,1,15,4,3,0,0,0,0,0,39,0,28
0,18,1,15,4,3,1,0,0,0,0,35,0,28
0,55,0,15,4,3,1,0,0,0,0,39,3,28
1,73,5,21,2,0,1,0,0,0,0,39,0,28
1,49,5,19,2,0,0,0,0,0,0,49,4,28
0,49,0,13,1,4,1,0,0,0,0,39,2,28
0,61,0,13,2,4,0,0,0,0,0,39,2,28
0,36,2,21,4,0,0,0,0,0,0,39,0,28
0,39,0,17,4,0,0,0,0,0,0,39,0,28
0,49,6,19,0,0,0,0,0,0,0,39,0,28
0,54,0,18,0,0,1,0,0,0,0,30,0,28
0,47,0,15,4,1,1,0,0,0,0,27,0,28
0,42,0,16,0,3,0,0,0,0,0,39,3,28
0,39,0,19,0,3,1,0,0,0,0,31,3,28
0,44,0,17,4,3,1,0,0,0,0,39,3,28
0,41,0,17,4,3,1,0,0,0,0,49,3,28
0,35,0,17,4,3,0,0,0,0,0,19,3,28
0,48,0,19,2,6,1,1,1,0,0,30,0,28
0,19,0,15,4,1,1,1,0,0,0,30,0,28
0,64,2,17,0,0,1,0,0,0,0,24,0,28
1,64,0,21,0,0,0,0,0,0,0,48,0,28
0,48,0,12,4,6,1,0,0,0,0,19,2,28
0,48,0,15,4,6,0,0,0,0,0,39,2,28
0,21,0,15,4,6,1,0,0,0,0,19,2,28
0,18,2,15,4,6,0,0,0,0,0,39,2,28
0,39,0,17,2,0,1,0,0,0,0,39,2,28
0,58,0,15,0,3,1,0,0,0,0,19,3,28
0,55,0,19,0,3,0,0,0,0,0,54,3,28
0,39,1,21,0,0,0,0,0,0,0,49,0,28
0,33,3,21,0,0,1,0,0,0,0,39,0,28
0,64,0,18,4,0,0,0,0,0,0,39,0,28
0,35,0,0,0,3,0,0,0,0,0,72,3,28
0,29,0,0,0,3,1,0,0,0,0,39,3,28
0,27,5,17,4,0,1,1,0,0,0,24,0,28
0,52,0,17,1,1,0,0,0,0,0,35,0,28
0,61,0,8,0,0,0,0,0,0,0,39,2,28
0,70,2,19,2,0,1,0,0,0,0,36,0,28
0,45,4,19,0,2,0,0,0,0,0,39,0,28
0,39,0,17,0,2,1,0,0,0,0,39,0,28
1,52,0,16,0,0,0,0,0,0,0,49,0,28
0,19,0,18,4,0,0,0,0,0,0,9,0,28
0,42,0,19,0,0,0,0,0,0,0,49,0,28
0,38,0,19,0,3,1,0,0,0,0,39,3,28
0,48,0,15,0,4,0,0,0,0,0,39,2,28
0,18,0,15,4,4,1,0,0,0,0,24,0,28
0,54,0,18,2,0,1,0,0,0,0,45,0,28
0,58,5,18,4,0,1,0,0,0,0,24,2,28
0,22,0,13,4,4,0,0,0,0,0,39,0,28
0,52,2,17,1,4,1,0,0,0,0,49,2,28
0,33,4,15,0,0,0,0,0,0,0,70,0,28
0,30,0,19,0,0,1,0,0,0,0,39,0,28
0,44,0,16,2,0,0,0,0,0,0,36,0,28
0,24,1,19,4,0,1,0,0,0,0,30,0,28
0,48,0,17,2,3,1,0,0,0,0,39,0,28
0,30,0,15,4,3,0,0,0,0,0,39,0,28
0,64,6,18,0,0,0,0,0,1,0,36,0,28
0,55,0,15,3,0,1,0,0,0,0,39,2,28
0,58,0,6,0,0,1,0,0,0,0,39,2,28
0,39,0,19,0,0,0,0,0,0,0,39,0,28
0,75,0,23,2,0,0,0,0,0,0,45,0,28
0,63,0,17,2,0,1,0,0,0,0,39,0,28
0,22,0,18,4,0,1,0,0,0,0,39,0,28
0,55,0,19,4,1,0,0,0,0,0,39,0,28
0,27,4,15,0,0,0,0,0,0,0,39,0,28
0,21,0,17,0,0,1,0,0,0,0,24,2,28
0,30,0,15,4,4,0,0,0,0,0,39,2,28
0,39,0,15,4,4,0,0,0,0,0,39,2,28
0,36,0,15,4,4,0,0,0,0,0,39,2,28
0,85,5,17,0,0,1,0,1,0,0,7,4,28
0,35,0,19,4,0,0,0,0,0,0,39,0,28
0,63,0,15,0,0,1,0,0,0,0,39,0,28
0,63,0,19,0,3,0,0,0,0,0,19,3,28
0,54,0,17,0,3,1,0,0,0,0,24,3,28
0,27,0,19,4,3,0,0,0,0,0,19,0,28
0,41,0,17,4,0,0,0,0,0,0,42,0,28
0,32,1,19,4,0,1,0,0,0,0,36,0,28
0,21,0,18,4,0,1,0,0,0,0,9,0,28
0,16,0,12,4,0,1,0,0,0,0,30,0,28
0,45,6,16,0,0,1,0,0,0,0,49,0,28
0,49,0,17,0,0,0,0,0,0,0,45,0,28
0,21,0,17,4,0,0,0,0,0,0,19,0,28
0,51,0,18,0,1,0,0,0,0,0,31,0,28
1,36,0,21,0,3,1,0,0,0,0,60,3,28
0,35,0,17,0,0,0,0,0,0,0,45,0,28
0,22,0,17,4,0,1,0,0,0,0,39,0,28
0,64,0,17,1,0,1,0,0,0,0,39,4,28
0,45,0,17,4,0,1,0,0,0,0,24,0,28
0,52,0,17,2,0,1,0,0,0,0,38,0,28
0,52,0,15,2,0,0,0,0,0,0,39,0,28
0,51,0,17,4,0,0,0,0,0,0,39,0,28
0,52,6,21,4,1,1,0,1,0,0,39,4,28
0,24,0,15,4,0,1,0,0,0,0,39,0,28
0,21,0,15,4,0,1,0,0,0,0,39,0,28
0,27,0,15,4,0,0,0,0,0,0,39,0,28
0,60,5,15,0,0,0,0,0,0,0,45,0,28
0,60,0,19,0,0,1,0,0,0,0,39,0,28
0,58,0,17,0,0,0,0,0,0,0,19,0,28
0,30,0,15,0,0,0,0,0,0,0,39,0,28
0,30,0,18,0,0,1,0,0,0,0,39,0,28
0,26,0,15,0,0,1,0,0,0,0,38,0,28
0,49,0,18,0,0,1,1,0,1,0,7,0,28
0,41,0,18,0,0,0,0,0,0,1,60,0,28
1,81,0,17,0,0,0,0,0,0,0,6,0,28
1,39,4,21,0,3,0,0,0,0,0,60,3,28
1,60,0,17,0,0,0,0,0,0,0,39,0,28
0,51,0,15,4,0,0,0,0,0,0,39,0,28
